batchsize,dim_input,dim_output,activation_fct,time_max,time_min,time_median,time_mean,time_trim_mean
38,675,2870,1,0.36454200744628906,0.27942657470703125,0.32341480255126953,0.3238201141357422,0.3242790699005127
33,1142,934,1,0.3592967987060547,0.2288818359375,0.2912282943725586,0.2904653549194336,0.2895593643188477
13,3245,2144,1,0.4019737243652344,0.27251243591308594,0.30922889709472656,0.3249168395996094,0.3218352794647217
8,3037,3795,1,0.4863739013671875,0.3840923309326172,0.4342794418334961,0.4357099533081055,0.43582916259765625
5,4061,3646,0,0.4863739013671875,0.3836154937744141,0.4235506057739258,0.4209995269775391,0.4175007343292236
32,2495,2073,1,0.3924369812011719,0.2992153167724609,0.3378391265869141,0.3418445587158203,0.3408491611480713
56,18,1014,1,0.3199577331542969,0.21004676818847656,0.2645254135131836,0.2666950225830078,0.2671182155609131
46,921,2011,1,0.3948211669921875,0.2582073211669922,0.3365278244018555,0.3247976303100586,0.3243684768676758
54,745,1143,1,0.4048347473144531,0.2615451812744141,0.2880096435546875,0.3085136413574219,0.3023445606231689
33,1307,4,1,0.2665519714355469,0.17642974853515625,0.21946430206298828,0.21719932556152344,0.2161264419555664
19,2600,3192,1,0.42629241943359375,0.30303001403808594,0.3838539123535156,0.367283821105957,0.3679394721984863
10,1190,3508,0,0.34689903259277344,0.2291202545166016,0.2802610397338867,0.2825736999511719,0.28121471405029297
36,2843,1955,1,0.4534721374511719,0.2970695495605469,0.3428459167480469,0.35834312438964844,0.3541111946105957
27,3234,3713,1,0.5030632019042969,0.3809928894042969,0.4069805145263672,0.4215240478515625,0.4163980484008789
12,3794,2631,0,0.4193782806396485,0.34165382385253906,0.3693103790283203,0.3776788711547852,0.37696957588195795
6,2805,1749,0,0.4324913024902344,0.2739429473876953,0.34618377685546875,0.34775733947753906,0.3463923931121826
14,297,3598,0,0.3786087036132813,0.2684593200683594,0.3104209899902344,0.31027793884277344,0.3069639205932617
9,3216,2951,1,0.4796981811523438,0.3769397735595703,0.3986358642578125,0.4136085510253906,0.40993094444274897
34,2294,331,1,0.3540515899658203,0.18644332885742188,0.2397298812866211,0.2613067626953125,0.2590715885162353
23,1004,1081,0,0.2410411834716797,0.17333030700683594,0.20384788513183594,0.20473003387451166,0.2041161060333252
34,2906,1869,0,0.4248619079589844,0.30159950256347656,0.35381317138671875,0.35796165466308594,0.3566443920135498
39,2932,1013,0,0.4341602325439453,0.22268295288085935,0.3058910369873047,0.2999305725097656,0.29280781745910645
3,1079,1051,1,0.30875205993652344,0.20647048950195312,0.2472400665283203,0.2503633499145508,0.2485513687133789
39,3473,3474,0,0.5238056182861328,0.4270076751708984,0.4826784133911133,0.4789113998413086,0.4797875881195069
7,842,3837,1,0.3333091735839844,0.25010108947753906,0.2906322479248047,0.2873420715332031,0.2862513065338135
8,318,472,0,0.3497600555419922,0.1931190490722656,0.23949146270751956,0.2559661865234375,0.25209784507751465
63,2418,321,1,0.3640651702880859,0.2520084381103516,0.2814531326293945,0.2880096435546875,0.2830028533935547
17,125,2518,1,0.33092498779296875,0.2288818359375,0.2839565277099609,0.27790069580078125,0.277400016784668
41,2245,3761,1,0.4999637603759766,0.3867149353027344,0.4191398620605469,0.4199981689453125,0.41416287422180176
35,1372,230,1,0.32639503479003906,0.14066696166992188,0.2428293228149414,0.2291679382324219,0.22807717323303225
6,1590,1995,0,0.3314018249511719,0.2079010009765625,0.2881288528442383,0.28662681579589844,0.29087066650390625
24,2474,3640,0,0.4439353942871094,0.35834312438964844,0.4113912582397461,0.4037141799926758,0.40435791015625
15,3352,664,0,0.2992153167724609,0.2453327178955078,0.2579689025878906,0.2651691436767578,0.2633929252624512
42,3101,2789,1,0.4684925079345703,0.3857612609863281,0.4391670227050781,0.4339694976806641,0.4356801509857178
37,735,3565,0,0.3504753112792969,0.30303001403808594,0.3342628479003906,0.32906532287597656,0.32964348793029785
63,1839,1109,1,0.39577484130859375,0.23293495178222656,0.3272294998168945,0.3161191940307617,0.3165602684020996
9,1383,2460,0,0.3068447113037109,0.23651123046875,0.26166439056396484,0.27081966400146484,0.27060508728027344
37,508,3743,0,0.35834312438964844,0.2751350402832031,0.30815601348876953,0.3142118453979492,0.3135800361633301
40,129,2889,1,0.3721714019775391,0.2262592315673828,0.2766847610473633,0.2910614013671875,0.28902292251586914
17,2774,1779,1,0.3783702850341797,0.28777122497558594,0.35190582275390625,0.3444194793701172,0.3472566604614258
13,1412,1664,0,0.3046989440917969,0.18930435180664065,0.2636909484863281,0.2463817596435547,0.2462267875671387
29,3284,3528,1,0.417470932006836,0.35691261291503906,0.3908872604370117,0.3906965255737305,0.3915727138519287
55,2239,305,1,0.324249267578125,0.2355575561523437,0.2573728561401367,0.2625942230224609,0.2582669258117676
42,336,3275,1,0.2720355987548828,0.21719932556152344,0.2369880676269531,0.2391815185546875,0.2378225326538086
8,3279,1559,1,0.4045963287353516,0.25010108947753906,0.2893209457397461,0.3115177154541016,0.3075599670410156
45,1661,2915,1,0.415802001953125,0.2994537353515625,0.3454685211181641,0.3536462783813477,0.35265088081359863
56,3015,153,1,0.2834796905517578,0.22125244140625,0.2295970916748047,0.2395153045654297,0.2363026142120361
61,2936,1565,1,0.4816055297851562,0.3740787506103516,0.4194974899291992,0.4265546798706055,0.4262328147888184
20,434,1608,0,0.3898143768310547,0.19049644470214844,0.2573728561401367,0.271296501159668,0.26658177375793457
63,2997,313,1,0.3383159637451172,0.2105236053466797,0.2483129501342773,0.2604484558105469,0.256955623626709
38,2218,151,1,0.27871131896972656,0.156402587890625,0.1960992813110352,0.20780563354492188,0.2053678035736084
60,870,1801,0,0.30922889709472656,0.24056434631347656,0.2741813659667969,0.27616024017333984,0.2764761447906494
64,1225,1990,1,0.36525726318359375,0.2911090850830078,0.33795833587646484,0.3331184387207031,0.3343522548675537
57,3398,488,0,0.2853870391845703,0.2238750457763672,0.2633333206176758,0.26047229766845703,0.2619326114654541
6,1259,2449,0,0.2992153167724609,0.23365020751953125,0.28228759765625,0.2750396728515625,0.2771914005279541
24,3976,2879,0,0.4267692565917969,0.3530979156494141,0.3650188446044922,0.3746747970581055,0.3708600997924805
53,215,1126,0,0.324249267578125,0.2219676971435547,0.2461671829223633,0.261688232421875,0.2588331699371338
61,1138,2635,1,0.4096031188964844,0.31256675720214844,0.33867359161376953,0.34682750701904297,0.3432631492614746
62,2481,2629,0,0.4475116729736328,0.3247261047363281,0.3986358642578125,0.395512580871582,0.3978610038757324
33,384,2977,1,0.3075599670410156,0.20241737365722656,0.25784969329833984,0.26035308837890625,0.2616941928863525
57,3874,2864,1,0.5178451538085938,0.4189014434814453,0.4647970199584961,0.4665374755859375,0.46607851982116705
48,3647,27,0,0.2510547637939453,0.20384788513183594,0.20682811737060547,0.2179861068725586,0.2156198024749756
17,2623,1140,1,0.3333091735839844,0.2536773681640625,0.2878904342651367,0.2925395965576172,0.2923011779785156
42,144,1568,1,0.28514862060546875,0.2410411834716797,0.263214111328125,0.2627134323120117,0.2626180648803711
36,785,2304,0,0.3893375396728516,0.2596378326416016,0.3204345703125,0.3250837326049805,0.3252327442169189
20,691,2309,1,0.3192424774169922,0.2257823944091797,0.27573108673095703,0.2783536911010742,0.2798140048980713
22,167,2527,1,0.2703666687011719,0.1959800720214844,0.2288818359375,0.2309083938598633,0.2303421497344971
44,3300,1230,0,0.3936290740966797,0.2989768981933594,0.32520294189453125,0.3291606903076172,0.3248751163482666
32,1857,73,0,0.27823448181152344,0.1811981201171875,0.2290010452270508,0.2292156219482422,0.2290904521942139
40,3439,3432,1,0.5495548248291016,0.431060791015625,0.4905462265014648,0.4897356033325195,0.4895925521850586
45,2477,1500,0,0.35953521728515625,0.263214111328125,0.2989768981933594,0.2984046936035156,0.2951622009277344
36,1952,1000,0,0.2918243408203125,0.1976490020751953,0.2557039260864258,0.2489328384399414,0.2499818801879883
57,2852,1977,0,0.4608631134033203,0.36454200744628906,0.4069805145263672,0.4101276397705078,0.4094839096069336
44,1381,1678,0,0.4062652587890625,0.2219676971435547,0.3091096878051758,0.3032922744750977,0.3005862236022949
5,2314,3694,0,0.4253387451171875,0.331878662109375,0.3741979598999024,0.3743886947631836,0.3733336925506592
6,419,3224,1,0.324249267578125,0.2853870391845703,0.3060102462768555,0.3075122833251953,0.3081858158111572
13,1821,3366,1,0.4544258117675781,0.3402233123779297,0.3820657730102539,0.3915071487426758,0.39005279541015625
47,3890,1968,0,0.4503726959228516,0.3466606140136719,0.4011392593383789,0.4006862640380859,0.40122866630554205
3,2424,3581,1,0.3631114959716797,0.2655982971191406,0.2893209457397461,0.2974987030029297,0.2932846546173096
48,1280,604,1,0.3235340118408203,0.2200603485107422,0.2677440643310547,0.26831626892089844,0.2674460411071777
39,2243,753,0,0.3452301025390625,0.2443790435791016,0.29027462005615234,0.2923250198364258,0.2917051315307617
55,512,917,0,0.2930164337158203,0.2048015594482422,0.27501583099365234,0.26090145111083984,0.263899564743042
25,1171,1131,0,0.2913475036621094,0.18739700317382807,0.21946430206298828,0.22134780883789065,0.2168416976928711
63,2244,3799,1,0.518798828125,0.423431396484375,0.4662275314331055,0.4676580429077149,0.4667937755584717
26,3735,2712,0,0.4503726959228516,0.36263465881347656,0.4013776779174805,0.4037857055664063,0.4031062126159668
55,1809,2168,0,0.3752708435058594,0.31065940856933594,0.34308433532714844,0.3469944000244141,0.34800171852111816
23,541,479,0,0.2963542938232422,0.18668174743652344,0.23376941680908206,0.23331642150878906,0.2312660217285156
26,665,3907,0,0.4107952117919922,0.2763271331787109,0.3327131271362305,0.3357410430908203,0.3337860107421875
28,3215,1635,0,0.400543212890625,0.2596378326416016,0.2770423889160156,0.2972602844238281,0.28905272483825684
35,2213,750,1,0.244140625,0.1780986785888672,0.20253658294677732,0.20465850830078125,0.20304322242736814
42,1404,2693,1,0.3905296325683594,0.3130435943603516,0.3576278686523437,0.3539085388183594,0.35443902015686035
31,2192,31,1,0.31566619873046875,0.17595291137695312,0.25522708892822266,0.24662017822265625,0.24682283401489255
42,664,2706,1,0.4224777221679688,0.2715587615966797,0.3325939178466797,0.3364801406860352,0.3338456153869629
64,1263,3859,0,0.4553794860839844,0.3786087036132813,0.438690185546875,0.4302024841308594,0.433504581451416
58,1325,3123,1,0.4591941833496094,0.3499984741210937,0.3974437713623047,0.3970146179199219,0.3951191902160645
16,91,2342,1,0.2865791320800781,0.1931190490722656,0.20170211791992188,0.22227764129638672,0.21788477897644046
1,1307,3906,0,0.3743171691894531,0.2238750457763672,0.2657175064086914,0.2789020538330078,0.2738535404205322
43,2467,347,0,0.2944469451904297,0.17070770263671875,0.2033710479736328,0.2219200134277344,0.2192556858062744
50,2501,4029,0,0.5209445953369141,0.4456043243408203,0.4928112030029297,0.4936695098876953,0.4962682723999024
25,1402,2037,0,0.34618377685546875,0.2532005310058594,0.3063678741455078,0.30689239501953125,0.30869245529174805
37,345,2528,0,0.3211498260498047,0.19216537475585935,0.23484230041503906,0.24445056915283206,0.24139881134033206
14,2623,2778,0,0.3809928894042969,0.3287792205810547,0.3523826599121094,0.35393238067626953,0.353693962097168
58,2179,2353,1,0.4603862762451172,0.31828880310058594,0.3826618194580078,0.3844261169433594,0.3831982612609863
22,1024,1352,1,0.2796649932861328,0.18262863159179688,0.2290010452270508,0.23195743560791016,0.2321600914001465
1,4059,3465,0,0.5216598510742188,0.4115104675292969,0.4471540451049805,0.4552125930786133,0.4523694515228272
24,2766,766,1,0.3414154052734375,0.19431114196777344,0.2675056457519531,0.2623319625854492,0.26094913482666016
30,1498,1334,0,0.3139972686767578,0.2193450927734375,0.26226043701171875,0.2676010131835937,0.2678334712982178
