batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,time_max,time_min,time_median,time_mean,time_trim_mean
41,412,2,22,15,1,1,1,1,182.45387077331543,181.4706325531006,181.6232204437256,181.69715404510498,181.6308796405792
27,105,1,64,71,2,0,0,0,3.6108493804931636,3.371715545654297,3.5102367401123047,3.4949779510498047,3.4959018230438232
14,282,2,33,26,4,1,0,1,4.148483276367188,3.879308700561523,4.016280174255371,4.0099143981933585,4.0089190006256095
24,384,1,19,10,4,0,1,0,5.095481872558594,4.8542022705078125,5.0201416015625,4.993724822998047,4.998445510864258
12,367,4,15,1,1,0,1,0,58.4111213684082,57.16991424560547,57.60371685028076,57.76970386505127,57.764500379562385
55,309,2,24,21,2,0,1,0,53.84063720703125,53.47704887390137,53.65908145904541,53.64179611206055,53.637534379959106
17,416,6,22,7,3,1,0,1,33.956527709960945,33.474206924438484,33.658862113952644,33.66541862487793,33.652931451797485
63,118,3,63,29,4,1,1,1,13.759613037109375,10.718345642089844,10.895609855651855,11.219191551208496,10.964244604110718
31,180,4,53,51,1,0,1,0,308.19082260131836,305.72009086608887,306.85210227966314,306.8954229354858,306.88041448593134
11,3,1,2720,919,3,1,1,0,0.6885528564453125,0.6330013275146484,0.6600618362426758,0.6621599197387695,0.6625056266784668
24,252,3,2,18,4,1,1,0,2.9790401458740234,2.6702880859375,2.8024911880493164,2.8151035308837886,2.812713384628296
12,428,4,1,14,2,0,1,1,12.173175811767578,11.60287857055664,11.913180351257324,11.883187294006348,11.881977319717407
34,366,5,23,16,1,1,0,1,444.13185119628906,442.3606395721436,442.8626298904419,442.9961919784546,442.93367862701416
40,264,6,33,18,3,0,0,0,75.6692886352539,74.83315467834474,75.37031173706055,75.3373622894287,75.35889744758606
29,219,3,6,25,3,0,0,1,6.17218017578125,5.947113037109375,6.046175956726074,6.058096885681152,6.057709455490112
29,390,1,6,20,4,1,0,0,6.083488464355469,5.940675735473633,5.968928337097168,5.988645553588867,5.982786417007446
26,324,5,8,21,3,1,1,1,15.358686447143555,14.403820037841795,14.543890953063965,14.59524631500244,14.523744583129885
19,425,1,3,21,4,0,0,1,4.833459854125977,4.1048526763916025,4.181742668151856,4.256248474121094,4.20302152633667
3,104,7,34,31,2,1,1,1,3.5908222198486333,3.4081935882568364,3.4701824188232417,3.488636016845703,3.4859180450439453
37,474,6,4,2,4,1,1,1,16.86859130859375,16.745805740356445,16.819000244140625,16.816401481628418,16.818702220916748
18,98,1,37,56,3,1,1,0,1.2226104736328125,0.9639263153076172,1.0267496109008791,1.053476333618164,1.0435283184051514
58,271,3,30,9,4,0,0,1,16.729116439819336,16.286134719848633,16.506314277648926,16.498112678527832,16.495734453201294
46,272,4,8,9,2,1,0,0,22.554636001586914,21.908998489379886,22.088170051574707,22.118592262268066,22.090286016464233
26,268,3,17,2,3,1,0,0,7.149219512939452,6.764411926269531,6.9664716720581055,6.953907012939452,6.9531798362731925
61,141,1,44,37,1,0,0,1,26.29947662353516,26.036739349365234,26.11517906188965,26.16429328918457,26.163339614868164
37,174,2,21,35,1,1,1,0,72.85356521606445,72.32737541198729,72.65830039978026,72.637939453125,72.64980673789978
4,236,2,34,39,1,0,1,0,17.136812210083008,16.427278518676758,16.777276992797848,16.787505149841312,16.788870096206665
5,234,3,3,9,1,0,0,1,7.378339767456055,6.810426712036133,7.1065425872802725,7.07554817199707,7.070839405059815
52,218,2,11,42,2,0,1,0,40.87972640991211,40.23194313049317,40.38012027740479,40.42396545410156,40.39099812507629
